,list_query,list_id,dealer_id,query_url
120,info.php?ID=749073&DL=3034,749073,3034,https://www.sgcarmart.com/used_cars/info.php?ID=749073&DL=3034
121,info.php?ID=741209&DL=1220,741209,1220,https://www.sgcarmart.com/used_cars/info.php?ID=741209&DL=1220
122,info.php?ID=796179&DL=1220,796179,1220,https://www.sgcarmart.com/used_cars/info.php?ID=796179&DL=1220
123,info.php?ID=793778&DL=2404,793778,2404,https://www.sgcarmart.com/used_cars/info.php?ID=793778&DL=2404
124,info.php?ID=797505&DL=507,797505,507,https://www.sgcarmart.com/used_cars/info.php?ID=797505&DL=507
125,info.php?ID=794386&DL=2164,794386,2164,https://www.sgcarmart.com/used_cars/info.php?ID=794386&DL=2164
126,info.php?ID=791703&DL=2469,791703,2469,https://www.sgcarmart.com/used_cars/info.php?ID=791703&DL=2469
127,info.php?ID=790182&DL=1213,790182,1213,https://www.sgcarmart.com/used_cars/info.php?ID=790182&DL=1213
128,info.php?ID=770510&DL=3350,770510,3350,https://www.sgcarmart.com/used_cars/info.php?ID=770510&DL=3350
129,info.php?ID=797535&DL=2080,797535,2080,https://www.sgcarmart.com/used_cars/info.php?ID=797535&DL=2080
130,info.php?ID=795632&DL=1317,795632,1317,https://www.sgcarmart.com/used_cars/info.php?ID=795632&DL=1317
131,info.php?ID=795619&DL=1317,795619,1317,https://www.sgcarmart.com/used_cars/info.php?ID=795619&DL=1317
132,info.php?ID=792190&DL=2164,792190,2164,https://www.sgcarmart.com/used_cars/info.php?ID=792190&DL=2164
133,info.php?ID=787585&DL=3008,787585,3008,https://www.sgcarmart.com/used_cars/info.php?ID=787585&DL=3008
134,info.php?ID=779306&DL=2351,779306,2351,https://www.sgcarmart.com/used_cars/info.php?ID=779306&DL=2351
135,info.php?ID=774407&DL=3008,774407,3008,https://www.sgcarmart.com/used_cars/info.php?ID=774407&DL=3008
136,info.php?ID=649877&DL=1109,649877,1109,https://www.sgcarmart.com/used_cars/info.php?ID=649877&DL=1109
137,info.php?ID=603613&DL=1109,603613,1109,https://www.sgcarmart.com/used_cars/info.php?ID=603613&DL=1109
138,info.php?ID=797545&DL=3194,797545,3194,https://www.sgcarmart.com/used_cars/info.php?ID=797545&DL=3194
139,info.php?ID=783014&DL=1147,783014,1147,https://www.sgcarmart.com/used_cars/info.php?ID=783014&DL=1147
140,info.php?ID=782938&DL=2200,782938,2200,https://www.sgcarmart.com/used_cars/info.php?ID=782938&DL=2200
141,info.php?ID=761109&DL=3433,761109,3433,https://www.sgcarmart.com/used_cars/info.php?ID=761109&DL=3433
142,info.php?ID=748970&DL=3199,748970,3199,https://www.sgcarmart.com/used_cars/info.php?ID=748970&DL=3199
143,info.php?ID=748809&DL=1109,748809,1109,https://www.sgcarmart.com/used_cars/info.php?ID=748809&DL=1109
144,info.php?ID=771236&DL=2940,771236,2940,https://www.sgcarmart.com/used_cars/info.php?ID=771236&DL=2940
145,info.php?ID=740264&DL=1109,740264,1109,https://www.sgcarmart.com/used_cars/info.php?ID=740264&DL=1109
146,info.php?ID=795435&DL=2434,795435,2434,https://www.sgcarmart.com/used_cars/info.php?ID=795435&DL=2434
147,info.php?ID=797491&DL=3256,797491,3256,https://www.sgcarmart.com/used_cars/info.php?ID=797491&DL=3256
148,info.php?ID=795231&DL=2133,795231,2133,https://www.sgcarmart.com/used_cars/info.php?ID=795231&DL=2133
149,info.php?ID=797477&DL=3133,797477,3133,https://www.sgcarmart.com/used_cars/info.php?ID=797477&DL=3133
150,info.php?ID=796400&DL=1009,796400,1009,https://www.sgcarmart.com/used_cars/info.php?ID=796400&DL=1009
151,info.php?ID=787373&DL=2341,787373,2341,https://www.sgcarmart.com/used_cars/info.php?ID=787373&DL=2341
152,info.php?ID=797367&DL=3521,797367,3521,https://www.sgcarmart.com/used_cars/info.php?ID=797367&DL=3521
153,info.php?ID=797503&DL=2341,797503,2341,https://www.sgcarmart.com/used_cars/info.php?ID=797503&DL=2341
154,info.php?ID=797497&DL=1106,797497,1106,https://www.sgcarmart.com/used_cars/info.php?ID=797497&DL=1106
155,info.php?ID=793173&DL=2952,793173,2952,https://www.sgcarmart.com/used_cars/info.php?ID=793173&DL=2952
156,info.php?ID=797412&DL=2714,797412,2714,https://www.sgcarmart.com/used_cars/info.php?ID=797412&DL=2714
157,info.php?ID=797397&DL=2908,797397,2908,https://www.sgcarmart.com/used_cars/info.php?ID=797397&DL=2908
158,info.php?ID=797425&DL=2495,797425,2495,https://www.sgcarmart.com/used_cars/info.php?ID=797425&DL=2495
159,info.php?ID=797422&DL=1120,797422,1120,https://www.sgcarmart.com/used_cars/info.php?ID=797422&DL=1120
160,info.php?ID=797394&DL=3028,797394,3028,https://www.sgcarmart.com/used_cars/info.php?ID=797394&DL=3028
